cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,dois
74978212,"[6-[2-[2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-methyloxan-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3-(4-hydroxyphenyl)prop-2-enoate",143061-65-8|Quercetin 3-O-beta-(6''-p-coumaroyl)glucopyranosyl(1-&gt;2)-alpha-L-rhamnopyranoside,756.700,C36H36O18,292.000,1370.000,NULL,54,10,18,10,LSMKTLJKBSXMMR-UHFFFAOYSA-N,"[6-[2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-methyloxan-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3-(4-hydroxyphenyl)prop-2-enoate",NULL,0,0,NULL,20140701,NULL
74978268,Crosatoside A,Crosatoside A|Quercetin 3'-methyl ether 4'-rhamnosyl-(1-&gt;2)-glucoside,624.500,C28H32O16,255.000,1040.000,NULL,44,9,16,7,KBVVGMZQNYSITN-UHFFFAOYSA-N,"2-[4-[4,5-dihydroxy-6-(hydroxymethyl)-3-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyoxan-2-yl]oxy-3-methoxyphenyl]-3,5,7-trihydroxychromen-4-one",NULL,2816,3,NULL,20140701,NULL
75052156,"[6-[2-[2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",quercetin 3-O-[2-O-(6-O-E-feruloyl)-beta-D-glucopyranosyl]-beta-D-galactopyranoside|448948-20-7,802.700,C37H38O20,321.000,1440.000,NULL,57,11,20,12,HUHCPMKLCPDUEY-UHFFFAOYSA-N,"[6-[2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",NULL,256,1,NULL,20140703,NULL
147651,"Chromen-4-one, 2-(3,4-dihydroxyphenyl)-3,5,7-trimethoxy-","121093-27-4|Chromen-4-one, 2-(3,4-dihydroxyphenyl)-3,5,7-trimethoxy-|2-(3,4-dihydroxyphenyl)-3,5,7-trimethoxy-chromen-4-one|Quercetin trimethyl ether|ACMC-20hena|2-(3,4-Dihydroxyphenyl)-3,5,7-trimethoxychromen-4-one|SCHEMBL15635393|CTK0I2064|DTXSID80153149|3',4'-Dihydroxy-3,5,7-trimethoxyflavone",344.300,C18H16O7,94.400,532.000,NULL,25,2,7,4,JUIYFXAMKWGUJQ-UHFFFAOYSA-N,"2-(3,4-dihydroxyphenyl)-3,5,7-trimethoxychromen-4-one",NULL,1552,3,NULL,20050709,NULL
442663,Velloquercetin,"Velloquercetin|139955-63-8|C10194|CHEBI:9941|DTXSID50331896|LMPK12112283|ZINC00899089|2''-isopropenyldihydrofurano(4'',5'':6,7)quercetin|Q27108524|7-(3,4-dihydroxyphenyl)-4,6-dihydroxy-2-(prop-1-en-2-yl)-2,3-dihydro-5H-furo[3,2-g]chromen-5-one",368.300,C20H16O7,116.000,671.000,NULL,27,4,7,2,YFDRNZOCVRPNBL-UHFFFAOYSA-N,"7-(3,4-dihydroxyphenyl)-4,6-dihydroxy-2-prop-1-en-2-yl-2,3-dihydrofuro[3,2-g]chromen-5-one",NULL,17936,4,NULL,20050624,NULL
5317991,Helichrysoside,"Helichrysoside|56343-26-1|CHEMBL437553|quercetin 3-O-(6""-O-p-coumaroyl)-glucoside|2-(3,4-Dihydroxyphenyl)-3-[6-O-[3-(4-hydroxyphenyl)propenoyl]-beta-D-glucopyranosyloxy]-5,7-dihydroxy-4H-1-benzopyran-4-one",610.500,C30H26O14,233.000,1090.000,NULL,44,8,14,8,NBAZENYUDPJQIH-DVQXAVRRSA-N,"[(2R,3S,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",NULL,790,5,294155,20060118,10.1016/j.bmc.2007.01.035|10.1055/s-2006-959719|10.1111/j.1742-4658.2005.04574.x
5321451,"3,5,7-Trihydroxy-2-[3-hydroxy-4-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]chromen-4-one",SCHEMBL1706820|Quercetin 4'-alpha-D-glucopyranoside|ZINC34048855,464.400,C21H20O12,207.000,758.000,NULL,33,8,12,4,OIUBYZLTFSLSBY-WNZLTNKYSA-N,"3,5,7-trihydroxy-2-[3-hydroxy-4-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]chromen-4-one",NULL,1040,2,NULL,20060118,NULL
5481217,"2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3S,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxychromen-4-one","CHEMBL3349974|Quercetin 3-O-.beta.-D-xylopyranoside|2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3S,4S,5R)-3,4,5-trihydroxytetrahydropyran-2-yl]oxy-chromen-4-one",434.300,C20H18O11,186.000,711.000,NULL,31,7,11,3,PZZRDJXEMZMZFD-ZMQFRBSTSA-N,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3S,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxychromen-4-one",NULL,258,2,253005,20050801,10.1016/j.bmcl.2004.05.061|10.1016/s0378-8741(98)00099-3
5481883,"[(2S,3R,4S,5S)-2-[2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]peroxy-4,5-dihydroxyoxan-3-yl] 3,4,5-trihydroxybenzoate","Quercetin 3-O-(2''galloyl)-alpha-L-arabinopyranoside|[(2S,3R,4S,5S)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxo-chromen-3-yl]peroxy-4,5-dihydroxy-tetrahydropyran-3-yl] 3,4,5-trihydroxybenzoate",602.500,C27H22O16,262.000,1040.000,NULL,43,9,16,7,GSEUAZDMMKJQLC-LEYCRWIUSA-N,"[(2S,3R,4S,5S)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]peroxy-4,5-dihydroxyoxan-3-yl] 3,4,5-trihydroxybenzoate",NULL,256,1,NULL,20050801,10.1021/np970171q
5487967,"Benzenesulfonic acid, 2,3-dihydroxy-5-(3,5,7-trihydroxy-4-oxo-4H-1-benzopyran-2-yl)-","quercetin-5'-sulfonic acid|Benzenesulfonic acid, 2,3-dihydroxy-5-(3,5,7-trihydroxy-4-oxo-4H-1-benzopyran-2-yl)-|31273-65-1|SCHEMBL6715020|DTXSID70185196",382.300,C15H10O10S,190.000,710.000,0.800,26,6,10,2,RFMFTAKHIJEMQC-UHFFFAOYSA-N,"2,3-dihydroxy-5-(3,5,7-trihydroxy-4-oxochromen-2-yl)benzenesulfonic acid",NULL,1808,4,NULL,20050808,10.1007/s10812-016-0307-0|10.1007/s10953-019-00877-z|10.1016/j.etp.2009.02.118|10.1016/S1734-1140(10)71219-6|10.1016/S1734-1140(10)71220-2|10.1016/S1734-1140(10)71221-4|10.1023/A:1022630319311|10.1023/B:RUGC.0000042436.62526.80|10.1134/S1070363206060077|10.1631/jzus.2006.B0221|10.2116/analsci.20.1333
5488539,"4H-1-Benzopyran-4-one, 3-(arabinofuranosyloxy)-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-","72581-58-9|quercetin-3-arabinofuranoside|SCHEMBL1626867|DTXSID30993431|4H-1-Benzopyran-4-one, 3-(arabinofuranosyloxy)-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-|2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-1-benzopyran-3-yl pentofuranoside",434.300,C20H18O11,186.000,711.000,NULL,31,7,11,4,BDCDNTVZSILEOY-SGPCGWDZSA-N,"3-[(3S,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",NULL,1808,4,NULL,20050808,10.1016/j.chroma.2009.01.046|10.1016/j.fitote.2007.03.015|10.1021/jf034970s|10.1021/jf040270r|10.1021/jf071892q|10.1021/jf0728754|10.1021/jf3001857|10.1023/a:1010351406931|10.1080/10286020500179470|10.1111/j.1365-2672.2007.03441.x|10.1111/j.2042-7158.2010.01168.x|10.1371/journal.pone.0037783
9799499,8-Prenylquercetin,"8-prenylquercetin|CHEMBL193059|8-prenyl-quercetin|SCHEMBL2686819|BDBM50240974|2-(3,4-Dihydroxy-phenyl)-3,5,7-trihydroxy-8-(3-methyl-but-2-enyl)-chromen-4-one",370.400,C20H18O7,127.000,636.000,NULL,27,5,7,3,ZHTTWVRMGWQEOH-UHFFFAOYSA-N,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-8-(3-methylbut-2-enyl)chromen-4-one",NULL,99602,6,"250527,250567,252875,362785,1248069",20061025,10.1007/978-1-4899-2909-9_6|10.1007/s11101-019-09610-6|10.1016/j.bmcl.2015.08.059|10.1021/jm040770b|10.1021/np0401819|10.1021/np800049y
10031891,"[(2R,3S,4S,5R,6S)-6-[2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",CHEMBL451072|CHEBI:141137|Quercetin 3-(6'-O-caffeoyl)-beta-D-glucopyranoside,626.500,C30H26O15,253.000,1130.000,NULL,45,9,15,8,IHBVMUCQCZEAPW-PFNFWJRHSA-N,"[(2R,3S,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",NULL,530,3,"360611,360612",20061025,10.1021/np000442o
10211337,"3-[(2S,3R,4R,5S,6R)-3,4-Dihydroxy-6-(hydroxymethyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",Quercetin 3-diglucoside|CHEMBL3103833,626.500,C27H30O17,286.000,1040.000,NULL,44,11,17,7,UTECWQIXBMWRRR-QXHWVZJPSA-N,"3-[(2S,3R,4R,5S,6R)-3,4-dihydroxy-6-(hydroxymethyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",NULL,274,3,"1062102,1062103,1062104,1062105,1062106,1062107,1062108,1062109,1062110,1062111,1062112,1062113,1062114,1153985,1153986,1153987,1153988,1153989,1153990,1153991,1153992,1153993,1154006",20061025,10.1016/j.bmc.2013.12.062|10.1016/j.bmc.2014.04.053
10440177,"[(2R,3R,4S,5R,6S)-6-[2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4-dihydroxy-5-(3,4,5-trihydroxybenzoyl)oxyoxan-2-yl]methyl 3,4,5-trihydroxybenzoate","CHEMBL443442|Quercetin 3-(2,6-O-digalloylgalactoside)",768.600,C35H28O20,340.000,1400.000,NULL,55,12,20,10,YMGFSEXNBFRWPP-LMTGLJIISA-N,"[(2R,3R,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4-dihydroxy-5-(3,4,5-trihydroxybenzoyl)oxyoxan-2-yl]methyl 3,4,5-trihydroxybenzoate",NULL,18,2,399391,20061025,10.1021/np970171q
10813969,"2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-chromen-3-yl beta-D-glucopyranoside","Isoquercitrin|SCHEMBL13096300|Quercetin 3-.beta.-D-glucoside|OVSQVDMCBVZWGM-LQSBFMDOSA-N|ZINC33831890|3,3',4',5,7-Pentahydroxyflavone 3-.beta.-glucoside|2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-chromen-3-yl .beta.-D-glucopyranoside",464.400,C21H20O12,207.000,758.000,NULL,33,8,12,4,OVSQVDMCBVZWGM-LQSBFMDOSA-N,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",NULL,1808,4,NULL,20061026,NULL
11072999,Calabricoside B,"Calabricoside B|CHEBI:65551|quercetin-3-O-[4''-O-caffeoyl-alpha-L-rhamnopyranosyl-(1-&gt;2)-alpha-L-arabinopyranoside]-7-O-beta-D-glucopyranoside|3-{[2-O-(6-deoxy-4-O-[(2E)-3-(3,4-dihydroxyphenyl)-1-oxo-2-propen-1-yl]-alpha-L-mannopyranosyl)-alpha-L-arabinopyranosyl]oxy}-2-(3,4-dihydroxyphenyl)-7-(beta-D-glucopyranosyloxy)-5-hydroxy-4H-1-benzopyran-4-one|3-[(2-O-{6-deoxy-4-O-[(2E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]-alpha-L-mannopyranosyl}-alpha-L-arabinopyranosyl)oxy]-2-(3,4-dihydroxyphenyl)-5-hydroxy-4-o",904.800,C41H44O23,371.000,1660.000,NULL,64,13,23,12,BHZKXYVGAILXRA-DUXRVPMWSA-N,"[(2S,3R,4S,5R,6S)-6-[(2S,3R,4S,5S)-2-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-3-yl]oxy-4,5-dihydroxyoxan-3-yl]oxy-4,5-dihydroxy-2-methyloxan-3-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",NULL,99090,6,357035,20061026,10.1021/np000614h
11520051,"[(2R,3R,4S,5R,6S)-6-[2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",SCHEMBL12377097|Quercetin 3-(6''-coumaroyl)-beta-galactoside,610.500,C30H26O14,233.000,1090.000,NULL,44,8,14,8,NBAZENYUDPJQIH-GJWMGVFBSA-N,"[(2R,3R,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",NULL,1040,2,NULL,20061026,NULL
11641481,"(2S,3S,4S,5R,6S)-6-[2-(3,4-Dihydroxyphenyl)-3,5-dihydroxy-4-oxochromen-7-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid","38934-20-2|Quercetin 7-O-|A-D-Glucuronide|DTXSID90469884|ZINC35985376|FT-0674256|3,3',4',5-Tetrahydroxy-7-(beta-D-glucopyranuronosyloxy)flavone",478.400,C21H18O13,224.000,830.000,0.600,34,8,13,4,JXWGCVLNCGCZRU-JENRNSKYSA-N,"(2S,3S,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-4-oxochromen-7-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid",NULL,512,1,NULL,20061026,NULL
12309865,"2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-3-[(2R,3S,4R,5R)-3,4,5-trihydroxyoxan-2-yl]oxychromen-4-one",Quercetin-3-O-arabinoside|SCHEMBL38138|CHEBI:141135|ZINC14684626,434.300,C20H18O11,186.000,711.000,NULL,31,7,11,3,PZZRDJXEMZMZFD-KRLKJCFRSA-N,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2R,3S,4R,5R)-3,4,5-trihydroxyoxan-2-yl]oxychromen-4-one",NULL,1808,4,NULL,20070207,10.1002/ptr.2008|10.1021/jf034970s|10.1079/bjn20041123
13345441,"2-(3,4-Dihydroxyphenyl)-5-hydroxy-3,7-bis[[(3R,4R,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]chromen-4-one","quercetin 3,7-di-O-glucoside",626.500,C27H30O17,286.000,1040.000,NULL,44,11,17,7,BNSCASRSSGJHQH-HRLWCOGNSA-N,"2-(3,4-dihydroxyphenyl)-5-hydroxy-3,7-bis[[(3R,4R,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]chromen-4-one",NULL,1280,2,NULL,20070208,10.1007/978-1-4020-9942-7_14|10.1007/978-3-642-61117-9_94|10.1007/978-3-7091-0763-8_56|10.1007/978-3-7091-6181-4_12|10.1007/978-94-007-7395-0_39|10.1007/BF00579442|10.1007/BF00638411|10.1007/s00253-015-6504-6|10.1007/s10600-010-9747-6|10.1007/s11655-015-2128-z|10.1007/s11676-017-0418-3|10.1007/s13197-018-3093-2|10.1007/s13205-018-1127-0|10.1186/1472-6882-14-283|10.1186/s12906-018-2413-4
13915961,"2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-3-[3,4,5-trihydroxy-6-[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one","quercetin-3-gentiobioside|7431-83-6|AKOS037514881|2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",626.500,C27H30O17,286.000,1040.000,NULL,44,11,17,7,FDRQPMVGJOQVTL-UHFFFAOYSA-N,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[3,4,5-trihydroxy-6-[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",NULL,784,3,NULL,20070208,NULL
13915963,"2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-3-[(3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",Quercetin-3-O-gentiobioside,626.500,C27H30O17,286.000,1040.000,NULL,44,11,17,7,FDRQPMVGJOQVTL-HNCGGYICSA-N,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",NULL,256,1,NULL,20070208,NULL
13942543,"3,5,7,3'-Tetramethoxy-4'-hydroxyflavone","Quercetin 3,5,7,3'-tetramethyl ether|3,5,7,3'-Tetramethoxy-4'-hydroxyflavone|CHEMBL361803|SCHEMBL4286969|LMPK12112755|4'-hydroxy-3,5,7,3'-tetramethoxyflavone|3,3',5,7-Tetramethoxy-4'-hydroxyflavone",358.300,C19H18O7,83.400,546.000,NULL,26,1,7,5,KOCIOXYNAFGQMZ-UHFFFAOYSA-N,"2-(4-hydroxy-3-methoxyphenyl)-3,5,7-trimethoxychromen-4-one",NULL,17682,5,253264,20070208,10.1007/BF02969393|10.1016/j.bmcl.2004.10.081|10.1016/j.ejmech.2010.02.047|10.3390/ijms12129481
14034827,Calendoflavobioside,Quercetin 3-neohesperidoside|Calendoflavobioside|q-Rha-gal|SCHEMBL20801984,610.500,C27H30O16,266.000,1020.000,NULL,43,10,16,6,FYBMGZSDYDNBFX-UHFFFAOYSA-N,"3-[4,5-dihydroxy-6-(hydroxymethyl)-3-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",NULL,3856,5,NULL,20070209,NULL
14055723,"[6-[2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3,4,5-trihydroxybenzoate",Quercetin 3-O-(6''-galloyl)-beta-D-galactopyranoside,616.500,C28H24O16,273.000,1070.000,NULL,44,10,16,7,FMQQLXJREAGPHS-UHFFFAOYSA-N,"[6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3,4,5-trihydroxybenzoate",NULL,0,0,NULL,20070209,NULL
14353459,6''-Acetylhyperin 7-rhamnoside,6''-Acetylhyperin 7-rhamnoside|Quercetin 3-O-(6''-acetyl-galactoside) 7-O-rhamnoside,652.600,C29H32O17,272.000,1130.000,NULL,46,9,17,8,QBFLREGYLMFMCL-UHFFFAOYSA-N,"[6-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-7-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxychromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl acetate",NULL,2816,3,NULL,20070209,NULL
15596585,"[6-[2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl acetate",Quercetin-3-O-glucosyl-6''-acetate,506.400,C23H22O13,213.000,861.000,NULL,36,7,13,6,IGLUNMMNDNWZOA-UHFFFAOYSA-N,"[6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl acetate",NULL,2816,3,NULL,20070212,NULL
16102827,"[2-Hydroxy-5-(3,5,7-trihydroxy-4-oxochromen-2-yl)phenyl] (2R)-2-aminopropanoate",3'-D-alanine quercetin ester|CHEMBL403136,373.300,C18H15NO8,160.000,635.000,1.100,27,5,9,4,UWKXFYVNIMORCD-SSDOTTSWSA-N,"[2-hydroxy-5-(3,5,7-trihydroxy-4-oxochromen-2-yl)phenyl] (2R)-2-aminopropanoate",NULL,2,1,310885,20070618,10.1021/jm060912x
16102833,"[2-Hydroxy-5-(3,5,7-trihydroxy-4-oxochromen-2-yl)phenyl] 4-aminobenzoate",CHEMBL254233|3'-[4-aminobenzoic acid] quercetin ester,421.400,C22H15NO8,160.000,731.000,2.600,31,5,9,4,VMKJUNSTRDDBDB-UHFFFAOYSA-N,"[2-hydroxy-5-(3,5,7-trihydroxy-4-oxochromen-2-yl)phenyl] 4-aminobenzoate",NULL,32770,2,310884,20070618,10.1021/jm060912x
16102847,"[2-Hydroxy-5-(3,5,7-trihydroxy-4-oxochromen-2-yl)phenyl] 6-aminohexanoate",CHEMBL254232|3'-[6-aminohexanoic acid] quercetin ester,415.400,C21H21NO8,160.000,665.000,1.700,30,5,9,8,OCBFOBLBXNVDFR-UHFFFAOYSA-N,"[2-hydroxy-5-(3,5,7-trihydroxy-4-oxochromen-2-yl)phenyl] 6-aminohexanoate",NULL,2,1,310885,20070618,10.1021/jm060912x
22630387,"5,7-Dihydroxy-2-[3-hydroxy-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one","Quercetin-3,4'-O-di-beta-glucoside",626.500,C27H30O17,286.000,1040.000,NULL,44,11,17,7,RPVIQWDFJPYNJM-UHFFFAOYSA-N,"5,7-dihydroxy-2-[3-hydroxy-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",NULL,2824,4,NULL,20071205,NULL
23265223,"[(2R,3R,4S,5R,6S)-6-[2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,5-dihydroxy-4-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxyoxan-2-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate","quercetin 3-O-(3',6""-O-di-p-coumaroyl)-glucoside",756.700,C39H32O16,259.000,1430.000,NULL,55,8,16,12,RMWPNUYFHAPTBJ-NRDVXICOSA-N,"[(2R,3R,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,5-dihydroxy-4-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxyoxan-2-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",NULL,260,2,NULL,20071205,10.1111/j.1742-4658.2005.04574.x
23696393,Koprutin,"Koprutin|2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-chromen-3-yl 6-O-(6-deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranoside - sulfuric acid (1:1)|quercetin-3-rhamnoglucoside|LS-7691|L-(-)-2-Oxothiazolidine-4-carboxylic acid|2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-chromen-3-yl 6-O-(6-deoxy-beta-D-gulopyranosyl)-beta-L-allopyranoside - sulfuric acid (1:1)",730.600,C27H31NaO20S,351.000,1110.000,NULL,49,11,20,6,NFRDITFSDGVRKK-VBXOIZFTSA-M,"sodium;2-(3,4-dihydroxyphenyl)-7-hydroxy-4-oxo-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-5-olate;sulfuric acid",NULL,256,1,NULL,20080205,NULL
24895167,"[(2R,3R,4S,5R,6S)-6-[2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate","Quercetin 3-(6'-O-caffeoyl)-beta-D-galactopyranoside|3-[6-O-[3-(3,4-Dihydroxyphenyl)acryloyl]-beta-D-galactopyranosyloxy]-3',4',5,7-tetrahydroxyflavone",626.500,C30H26O15,253.000,1130.000,NULL,45,9,15,8,IHBVMUCQCZEAPW-LIIVASQWSA-N,"[(2R,3R,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",NULL,0,0,NULL,20080922,NULL
25164913,"[2-Hydroxy-4-(3,5,7-trihydroxy-4-oxochromen-2-yl)phenyl] hydrogen sulfate",Quercetin 4'-O-sulphate|SCHEMBL3643862,382.300,C15H10O10S,179.000,696.000,0.900,26,5,10,3,WNILMGLHADIIDH-UHFFFAOYSA-N,"[2-hydroxy-4-(3,5,7-trihydroxy-4-oxochromen-2-yl)phenyl] hydrogen sulfate",NULL,1040,2,NULL,20090303,NULL
